"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","YH60562","X002LIVIMV","B0H2HDQDCM","WVGSXBO 24Pcs Red Press on Nails, Medium Almond Red Heart with Glitter Lines, Glossy Full Cover Acrylic False Nails for Women Valentine's Day Daily Wear Manicure Decoration","New","7","0","0","7","0","0","0","0","0","GBP","1","2","3","3","Low traffic","4.59","5.3","5.3","0.0","Advertise listing","","","0","0","","0.56","0.003531","cubic feet","Standard","0.024717","UK","gl_beauty","113105","225","0","54","117","5.3","4.42","8.84","13.26","13.26","0","7","0","0","0","","20","0","0","20","0","0","","","","","","","","","","","","","259.0","0","","2026-08-09","259.0","242.0","2026-08-10","27","0","0","0","225","N","","",""
"2026-08-13","YH60534","X002LIQLO1","B0H2GR9LB7","WVGSXBO 5mm Shelf Support Pegs, 20 Pcs Clear Plastic & Stainless Steel Cabinet Shelf Pins, Straight Shelf Holder Locking Pins for Kitchen Furniture, Book Shelves, Wardrobes & Display Cabinets","New","7","0","0","7","0","0","0","0","0","GBP","0","2","3","3","Low traffic","5.59","0.0","5.79","0.0","Advertise listing","","","0","0","","0.56","0.003531","cubic feet","Standard","0.024717","UK","gl_home_improvement","433541","366","0","114","247","5.79","0.0","10.31","15.55","15.55","0","7","0","0","0","","50","0","50","0","0","0","","","","","","","","","","","","","156.3","0","","2026-08-09","76.7","156.3","2026-08-10","57","0","0","0","366","N","","",""
"2026-08-13","YH60524","X002LHKQ1B","B0H2DCHCBB","WVGSXBO Black Anodized Aluminium Tyre Valve Caps, 4 Pack Universal Tyre Dust Caps, Corrosion Resistant Tyre Caps Black for Cars Trucks Motorcycles SUVs Bikes","New","2","0","0","2","0","0","0","0","0","GBP","3","8","8","8","Low traffic","5.09","0.0","5.09","0.0","Advertise listing","","","0","0","","2.0","0.003531","cubic feet","Standard","0.007062","UK","gl_automotive","53502","123","0","16","52","5.09","12.72","34.0","34.0","34.0","0","2","0","0","0","","30","0","30","0","0","0","","","","","","","","","","","","","67.1","0","","2026-08-09","32.9","67.1","2026-08-10","32","0","0","0","123","N","","",""
"2026-08-13","YH60604","X002M50PXV","B0H4QZ2WRL","WVGSXBO Sash Jammers for UPVC Doors, Heavy Duty Sash Jammer & Letterbox Lock Set, Anti-Theft Home Security Restrictor for Standard UPVC Frames, White","New","1","0","0","1","0","0","0","0","0","GBP","2","9","9","9","","5.29","0.0","0.0","0.0","Edit listing","","","0","0","","1.64","0.003531","cubic feet","Standard","0.003531","UK","gl_home_improvement","178677","1","0","27","88","5.29","8.57","37.69","37.69","37.69","0","1","0","0","0","","60","60","0","0","0","0","","","","","","","","","","","","","37.8","3","2026-08-11","2026-08-09","29.0","37.8","2026-08-10","61","0","0","0","79","N","","",""
"2026-08-13","YH60673","X002MAHR7N","B0H5JBXFSV","WVGSXBO 6 Pack Waist Button Extenders, 4 Single-Hole & 2 Double-Hole Jeans Waist Expander, No Sew Reusable Adjustable Waistband Stretcher for Trousers Skirts, Black","New","30","0","0","30","0","0","0","0","0","GBP","","","","","Low traffic","5.69","0.0","5.69","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Standard","0.10593","UK","gl_office_product","","191","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","","","","2026-08-10","30","0","0","0","191","N","","",""
"2026-08-13","YH60519","X002LJ4QGP","B0H2HN6NDZ","WVGSXBO Set of 6 Gold Round PVC Drink Coasters, Reusable Non-Slip Cup Mats, Heat Resistant Waterproof Coasters for Hot Cold Beverages, Indoor Outdoor Use for Home Bar Garden Patio Tables","New","16","1","0","18","0","0","0","0","0","GBP","2","2","12","12","Low traffic","4.98","0.0","4.98","0.0","Advertise listing","","","0","0","","2.0","0.003531","cubic feet","Standard","0.056496","UK","gl_home","152335","366","0","192","104","4.98","8.3","8.3","49.96","49.96","18","0","0","0","0","","80","0","80","0","0","0","","","","","","","","","","","","","","0","","","","19.7","2026-08-10","97","0","0","0","366","Y","Holiday Season","2026-09-26","2027-01-01"
"2026-08-13","YH606151","X002MNG3C5","B0H6SBT9FV","WVGSXBO Messy Bun Hair Piece, Heat Resistant Synthetic Wavy Hair Scrunchie, Elastic Ponytail Updo Hair Extension for Adult Women, Dirty Blonde 15x15x4cm 45g","New","28","2","0","30","0","0","0","0","0","GBP","","","","","Low traffic","9.49","0.0","9.49","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Standard","0.098868","UK","gl_beauty","","126","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","","","","2026-08-10","30","0","0","0","126","N","","",""
"2026-08-13","YH60642","X002MAU4K5","B0H5K6XPYC","WVGSXBO Fingerboard Grip Tape 10 Pack, Self-Adhesive Non-Slip Foam Finger Skateboard Pads, Anti-Scratch Fingerboard Training Replacement Accessories, Black","New","30","0","0","30","0","0","0","0","0","GBP","","","","","Low traffic","5.6","0.0","5.6","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Standard","0.10593","UK","gl_biss","","164","0","","","","","","","","30","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","","","","2026-08-10","30","0","0","0","164","N","","",""
"2026-08-13","YH60661","X002MB5NIR","B0H5KJ7G61","WVGSXBO Retro Cat Eye Sunglasses for Women, Slim Triangle Half Frame Shades, Grey Non-Polarized Polycarbonate Lenses with UV400 Protection, Lightweight Plastic Frame with Metal Hinges, Black Frame One","New","29","0","0","30","0","0","0","0","0","GBP","","","","","Low traffic","9.49","0.0","9.49","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Footwear","0.102399","UK","gl_shoes","","257","0","","","","","","","","30","0","0","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","0","","","","","2026-08-10","29","1","0","0","268","N","","",""
"2026-08-13","YH606106","X002MNBAFZ","B0H6RX5Z3M","WVGSXBO 5 Sushi Mould Set, Food Grade PP Onigiri Press Mould, Non-Stick Rice Ball Maker, Reusable DIY Kitchen Tool for Homemade Sushi & Rice Rolls","New","27","2","0","28","0","0","0","0","0","GBP","","","","","Low traffic","5.69","0.0","5.69","0.0","Advertise listing","","","0","0","","0.0","0.003531","cubic feet","Standard","0.095337","UK","gl_kitchen","","121","0","","","","","","","","28","0","0","0","0","","0","0","0","0","2","0","","","","","","","","","","","","","","0","","","","","2026-08-10","29","2","0","0","127","N","","",""
