"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory cost coverage fee?","Low-Inventory cost coverage fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","DLH250819","X002DPGE0N","B0FMK7KNF9","CVNRCLP 6er Set Federstäbe für Katzen - Variable Farbe - Farbige Federn - Interaktives Katzenspielzeug mit Glocken für Katzen und Kätzchen","New","13","0","0","17","0","0","0","0","0","EUR","1","7","17","22","Low traffic","7.19","0.0","7.19","0.0","Create Outlet deal","0","5.75","2","0","174.21","1.24","0.001555","cubic meter","Standard","0.02021","DE","gl_pet_products","56765","198","0","33","34","7.25","6.04","42.45","103.82","133.62","1","15","1","0","0","0.51","45","15","30","0","4","0","","","","","","","","","","","","","90.0","15","Low stock","0","","2026-08-10","Yes","No","90.0","78.2","2026-08-10","58","1","3","0","309","N","","",""
"2026-08-13","DLH250893","X002DP30EV","B0FMJVK8PH","Sandelholzkamm, breiter Zahnkamm für Locken, kein statischer handgefertigter Haarkamm, hochwertiger Holzlockenkamm für Frauen (breiter Zahnkamm)","New","11","0","0","0","0","11","0","0","0","EUR","0","1","4","7","Low traffic","5.69","0.0","5.69","0.0","Create Outlet deal","0","4.71","2","0","57.55","0.47","1.0E-4","cubic meter","Standard","0.0011","DE","gl_beauty","245716","177","11","44","20","5.69","0.0","4.78","19.46","35.32","0","0","0","11","0","0.03","0","0","0","0","0","1","","","","","","","","","","","","","343.0","3","","0","","2026-08-10","Yes","No","343.0","192.6","2026-08-10","11","0","0","0","177","N","","",""
"2026-08-13","DLH250852","X002DPBF61","B0FMK923QN","Kunststoffknöpfe zum Aufnähen für Mäntel, Jacken, Strickjacken, flach, 4 Löcher, Dunkelbraun, 20 mm, 6 Stück","New","49","0","0","49","0","0","0","0","0","EUR","0","2","7","13","Low traffic","3.79","0.0","3.79","0.0","Create Outlet deal","0","3.19","2","0","95.75","0.52","1.0E-4","cubic meter","Standard","0.004899","DE","gl_office_product","649149","320","0","158","79","3.79","0.0","6.36","23.11","43.21","0","49","0","0","0","0.12","30","30","0","0","0","0","","","","","","","","","","","","","262.7","11","","0","","2026-08-10","Yes","No","262.7","149.2","2026-08-10","79","0","0","0","366","N","","",""
"2026-08-13","RPALHDE015","X002GU6009","B0G5X44PQB","5 Bögen/110 Stück Farbverlauf Glitter Zehennagelsticker 3D Glanz Gel Nagelfolie für Zehennägel Selbstklebende Nageldesign Kunst","New","64","40","0","66","0","0","0","0","0","EUR","2","15","25","34","Low traffic","5.19","0.0","5.19","0.0","NoExcessInventory","0","0.0","0","0","18.68","1.2","1.0E-4","cubic meter","Standard","0.006399","DE","gl_home","90411","348","0","30","43","5.23","8.72","65.4","110.3","150.35","32","34","0","0","0","0.02","50","50","0","0","0","0","","","","","","","","","","","","","85.4","23","","0","","2026-08-10","Yes","No","85.4","46.4","2026-08-10","154","0","0","0","366","N","","",""
"2026-08-13","RPALHDE200","X002HA0MST","B0GCRH685Y","Abflussstopfen mit Sieb – 2 Stück Silikon Stöpsel Badewanne & Waschbecken, Universal Badewannenstöpsel gegen Haare, praktischer Abflussstopfen für Küche und Bad, Grau","New","24","0","0","25","0","0","0","0","0","EUR","0","1","1","2","Low traffic","6.59","0.0","6.59","0.0","Advertise listing","0","6.99","38","0","7.0","0.12","1.0E-4","cubic meter","Standard","0.0024","DE","gl_home","1505895","293","0","96","156","6.65","0.0","5.54","5.54","11.92","0","10","15","0","0","0.0","0","0","0","0","1","0","","","","","","","","","","","","","913.0","4","","0","","2026-08-10","Yes","No","775.0","913.0","2026-08-10","24","0","1","0","315","N","","",""
"2026-08-13","RPALHDE161","X002HA2JZX","B0GCRZ6R1N","2 Stück Luftfilter für Motorsensen, Ersatzteil 41491201800, Kompatibel mit FS94 HL92 HL94 Serien, Hochwertiger Schaumstofffilter","New","8","0","0","0","0","8","0","0","0","EUR","","","","","Low traffic","4.89","0.0","4.89","0.0","Advertise listing","0","0.0","0","0","21.06","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_automotive","","","8","","","4.89","","","","","0","0","0","8","0","0.02","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPALHDE112","X002H0CIYP","B0G7521FQB","Griffbrett Dämpfer Bundwickel Fretwrap Reduzieren Geräuschdämpfer 200 mm Passend für 6-saitige 7-saitige E-Gitarre, Konzertgitarre, Bass, saiten konzertgitarre, bass saiten, e-gitarren saiten","New","13","0","0","13","0","0","0","0","0","EUR","0","2","9","13","Low traffic","5.89","0.0","5.89","0.0","Create Outlet deal","0","4.87","2","0","59.82","1.25","1.0E-4","cubic meter","Standard","0.0013","DE","gl_musical_instruments","19011","118","0","116","58","5.89","0.0","9.9","45.74","66.39","0","13","0","0","0","0.03","45","30","15","0","0","0","","","","","","","","","","","","","144.7","2","","0","","2026-08-10","Yes","No","144.7","73.5","2026-08-10","58","0","0","0","271","N","","",""
"2026-08-13","RPALHDE095","X002GWI4UB","B0G6BPN972","2 Stück Braun Leopard Scrunchies,Leopardenmuster Haargummi,Leopardenmuster für Damen,Groß Leo Elastisch Haarband,Scrunchies Ohne Haarbruch,Stoff Haargummis,für Mädchen Dickes Haar Und Dünnes Haare","New","33","0","0","20","14","0","0","0","0","EUR","0","0","2","3","Low traffic","4.89","0.0","4.89","0.0","Create Outlet deal","0","4.23","2","0","114.98","0.14","1.0E-4","cubic meter","Standard","0.0033","DE","gl_beauty","335019","366","33","","143","4.89","0.0","0.0","8.9","13.51","20","0","0","0","0","0.08","0","0","0","0","1","1","","","","","","","","","","","","","","1","","0","","","","","","484.7","2026-08-10","33","0","1","0","366","N","","",""
"2026-08-13","DLH250843","X002DPBELR","B0FMK7WLSD","CVNRCLP Edelstahl Hexagramm Stern Halskette Mode Einfach wandern Anhänger Retro Männer und Frauen Paare Hohl Anhänger Halskette Davidstern","New","10","0","0","0","0","10","0","0","0","EUR","0","0","1","3","Low traffic","4.89","0.0","4.89","0.0","NoRestockExcessActionRequired","0","0.0","0","0","42.06","0.36","1.0E-4","cubic meter","Apparel","0.001","DE","gl_jewelry","2663490","366","10","","43","4.89","0.0","0.0","4.45","14.01","0","0","0","10","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","242.0","2026-08-10","10","0","0","0","366","N","","",""
"2026-08-13","RPALHDE206","X002HA2FA7","B0GCRQ4V21","2 Stück Scheibenwaschbehälter Deckel, OE 3Q0955455, Hochwertiger Kunststoff, Blau, Einfache Montage, Für die meisten gängigen PKW-Modelle","New","10","0","0","0","10","0","0","0","0","EUR","0","0","0","0","Low traffic","4.79","0.0","4.79","0.0","Advertise listing","0","0.0","0","0","38.15","0.0","1.0E-4","cubic meter","Standard","0.001","DE","gl_automotive","613142","163","10","","","4.79","0.0","0.0","0.0","0.0","0","0","0","0","0","0.03","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","","2026-08-10","10","0","0","0","163","N","","",""
"2026-08-13","RPALHDE164","X002H2OWRT","B0G8JCJ6JG","Gua-Sha Massagebürste, Handheld Massagekamm mit abgerundeten Zähnen, Für Ganzkörper Entspannung an Rücken, Bauch, Beinen & Schultern","New","8","0","0","0","8","0","0","0","0","EUR","","","","","Low traffic","5.99","0.0","5.99","0.0","Advertise listing","0","0.0","0","0","19.03","0.0","1.0E-4","cubic meter","Standard","8.0E-4","DE","gl_personal_care_appliances","","","8","","","5.99","","","","","0","0","0","0","0","0.02","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","DLH250961","X002EY0ZGR","B0FSVCMW1S","CVNRCLP Jeans Knöpfe zum Engermachen, 8 Paare Stern Design Hosenbund Clips, Ohne Nähen Verstellbare Abnehmbare Hosenknöpfe für Jeans Hosen Röcke, 4 Farben","New","3","0","0","0","5","0","0","0","0","EUR","0","0","0","7","Low traffic","6.17","0.0","6.17","0.0","Create Outlet deal","0","5.25","2","0","16.87","0.3","1.0E-4","cubic meter","Standard","3.0E-4","DE","gl_home","1504839","366","0","","61","6.17","0.0","0.0","0.0","39.69","0","0","0","0","0","0.01","30","15","15","0","8","0","","","","","","","","","","","","","","4","Low stock","0","","","","","","327.6","2026-08-10","33","6","2","0","366","N","","",""
"2026-08-13","DLH250881","X002DQ2LCR","B0FMNQLMCL","Schweißbänder für Kinder, Schweißband, Sportschweißband, saugfähiges Sportarmband, elastisches Baumwollarmband für Fitnessstudio, Basketball, Fußball, Tennis, Laufen, Sport, 6 Stück","New","28","1","0","30","0","0","0","0","0","EUR","0","10","27","37","Low traffic","6.79","0.0","6.79","0.0","Create Outlet deal","7","5.51","2","0","81.86","2.21","0.001036","cubic meter","Standard","0.028999","DE","gl_sports","162198","344","0","22","20","6.79","0.0","57.08","153.6","209.0","30","0","0","0","0","0.07","29","0","29","0","0","0","","","","","","","","","","","","","23.9","14","","0","","2026-08-10","Yes","No","13.4","23.9","2026-08-10","58","0","0","0","344","N","","",""
"2026-08-13","RPALHDE134","X002H2PRV9","B0G8JRMF1V","CVNRCLP 2er-Set Leder Schlüsselanhänger, Schwarz, Robustes Metall-Schlüsselband für Auto, Motorrad, Fahrrad, Haus & Büro, Praktisches Geschenk für Männer & Frauen","New","8","0","0","0","0","8","0","0","0","EUR","","","","","Low traffic","5.19","0.0","5.19","0.0","Advertise listing","0","4.15","9","0","20.63","0.0","1.0E-4","cubic meter","Apparel","8.0E-4","DE","gl_apparel","","","8","","","","","","","","0","0","0","8","0","0.01","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","RPALHDE101","X002H1G3TZ","B0G7YFHQJG","CVNRCLP Baseball Schlüsselanhänger aus Metall, Bunt, Sportliches Design, Für Autoschlüssel, Taschen & Sporttaschen, Für Erwachsene","New","6","0","0","0","0","6","0","0","0","EUR","0","0","1","1","Low traffic","3.49","0.0","3.49","0.0","Advertise listing","0","0.0","0","0","15.17","0.15","1.0E-4","cubic meter","Apparel","6.0E-4","DE","gl_apparel","1636384","366","6","","78","3.49","0.0","0.0","3.1","3.1","0","0","0","6","0","0.01","0","0","0","0","0","0","","","","","","","","","","","","","602.0","0","","0","","2026-08-10","Yes","No","182.0","602.0","2026-08-10","6","0","0","0","366","N","","",""
"2026-08-13","DLH250845","X002DQ4AFD","B0FMNXPGWD","Gardinenschienenrollen, Doppelrollen, Vorhangschienengleiter, geräuschlos, für Deckengardinen, Weiß, 50 Stück","New","20","0","0","20","0","0","0","0","0","EUR","1","3","5","7","Low traffic","6.79","0.0","6.79","0.0","Create Outlet deal","0","5.59","2","0","109.28","0.35","1.0E-4","cubic meter","Standard","0.002","DE","gl_home","710224","239","0","26","37","6.79","5.71","17.13","28.87","40.95","0","16","4","0","0","0.05","0","0","0","0","0","0","","","","","","","","","","","","","265.3","3","","0","","2026-08-10","Yes","No","220.7","265.3","2026-08-10","20","0","0","0","239","N","","",""
"2026-08-13","RPALHDE174","X002H2GIUN","B0G8G5G6CZ","CVNRCLP 3 Stück Impfpass Hülle 210 × 148mm Schutzhülle Ausweishülle DIN A6 Doppelhülle Klappbar wasserdichte Kartenhülle für Blutdruck Pass Impfbuch Reisepass","New","30","0","0","16","15","0","0","0","0","EUR","0","6","14","18","Low traffic","5.59","0.0","5.59","0.0","NoExcessInventory","32","0.0","0","0","0.0","0.51","3.63E-4","cubic meter","Standard","0.01089","DE","gl_luggage","442152","105","0","20","21","5.59","0.0","28.37","68.61","88.73","0","11","5","0","0","0.08","0","0","0","0","0","0","","","","","","","","","","","","","178.2","32","Low stock","27","2026-08-19","2026-08-10","Yes","No","129.9","178.2","2026-08-10","30","0","0","0","105","N","","",""
"2026-08-13","RPALHDE044","X002GWMX35","B0G6B5DFCC","60 Traktor-Aufkleber-Set Traktor Kinderaufkleber Cartoon wasserdicht Geeignet für Auto, Notizbuch, Scrapbook, DIY, Koffer, Skateboard, Helm Geschenk","","0","0","0","0","0","1","0","0","0","EUR","0","0","0","1","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","0.24","1.0E-4","cubic meter","Standard","0.0","DE","gl_home","","0","0","","0","5.23","0.0","0.0","0.0","4.53","0","0","0","1","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","371.0","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","RPALHDE123","X002H38AZN","B0G8VFN878","CVNRCLP Cute Ballon Dog Schlüsselanhänger, Vollgold, Modischer Taschenanhänger für Rucksäcke, Taschen & Handtaschen, Ästhetisches Charm Accessoire","New","8","0","0","0","0","8","0","0","0","EUR","","","","","Low traffic","3.49","0.0","3.49","0.0","Advertise listing","0","2.79","9","0","20.23","0.0","1.0E-4","cubic meter","Apparel","8.0E-4","DE","gl_apparel","","","8","","","","","","","","0","0","0","8","0","0.01","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","2026-08-10","8","0","0","0","","N","","",""
"2026-08-13","DLH251121","X002GG3001","B0G3GCBHJ6","CVNRCLP Schal Damen Winter Vielseitiger Doppelseitiger Langer Dicker Warmer Schal-03-190 * 65cm","","0","0","0","2","0","0","0","0","0","EUR","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","0.005986","cubic meter","Apparel","0.0","DE","gl_apparel","2942407","0","0","","","11.19","0.0","0.0","0.0","0.0","2","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","","","","","","0","","0","","","","","","","2026-08-10","0","0","0","0","0","N","","",""
"2026-08-13","DLH250944","X002EP42S3","B0FRS21Y6X","CVNRCLP Maskerade Maske für Halloween Männer Gesichtsmaske Kostümball Party-Verkleidung Maskenball Venezianische Maskerade Augenmaske Weihnachten Karneval Kostüm Fasching Abschlussball Maske (Gold)","","0","0","0","2","0","0","0","0","0","EUR","0","0","2","11","Low traffic","0.0","0.0","6.89","0.0","NoExcessInventory","","","0","0","","4.85","0.001303","cubic meter","Standard","0.0","DE","gl_toy","218566","38","0","","47","6.89","0.0","0.0","11.75","65.39","2","0","0","0","0","","40","20","20","0","0","3","","","","","","","","","","","","","35.5","69","Out of stock","50","2026-08-18","2026-08-10","Yes","No","35.5","23.2","2026-08-10","40","0","0","0","62","N","","",""
"2026-08-13","RPALHDE106","X002H30ZJH","B0G8RPDW4T","CVNRCLP 1 Paare Schnürsenkel Olivgrün 100% Baumwolle - Sneaker Schnuersenkel Flach, 8 mm Breite Flat Sneaker Shoelace, Ersatz Schuhbänder für Turnschuhe Länge 120 cm","New","14","0","0","0","16","0","0","0","0","EUR","2","4","6","7","Low traffic","4.19","0.0","4.19","0.0","Advertise listing","0","0.0","0","0","74.09","0.34","1.0E-4","cubic meter","Footwear","0.0014","DE","gl_shoes","219167","332","43","43","79","4.19","7.04","14.25","21.8","25.66","0","0","0","0","0","0.03","29","0","29","0","1","0","","","","","","","","","","","","","313.8","8","","0","","2026-08-10","Yes","No","140.0","313.8","2026-08-10","43","0","1","0","344","N","","",""
"2026-08-13","RPALHDE094","X002GTLK41","B0G5PQJRCM","2 Stück Leopardenmuster Scrunchies Haargummis, Weiche & Elastische Baumwollmischung, Für Damen, Dunkel & Hell Leo Design","New","12","0","0","0","12","0","0","0","0","EUR","1","3","4","4","Low traffic","4.19","0.0","4.19","0.0","NoRestockExcessActionRequired","0","0.0","0","0","39.11","0.23","1.0E-4","cubic meter","Standard","0.0012","DE","gl_beauty","408190","247","12","16","39","4.22","3.52","10.56","14.59","14.59","0","0","0","0","0","0.03","0","0","0","0","1","0","","","","","","","","","","","","","406.3","3","","0","","2026-08-10","Yes","No","161.7","406.3","2026-08-10","12","1","0","0","270","N","","",""
"2026-08-13","DLH250898","X002DPV7TB","B0FMNNQ5WX","Pet Pill Plunger for Small Cats Dogs Pill Gun Dispenser Pet Piller Reusable Cat Pill Dispenser Soft Tip Tablet Spritze Pusher Animal Medicine Feeder for Feeding Accessories cat and dog pill giver","New","30","0","0","31","0","0","0","0","0","EUR","4","10","12","25","Low traffic","4.29","0.0","4.29","0.0","NoRestockExcessActionRequired","6","0.0","0","0","32.28","1.38","1.0E-4","cubic meter","Standard","0.003","DE","gl_pet_products","55991","99","0","12","15","4.29","14.44","36.1","43.9","92.91","20","11","0","0","0","0.07","0","0","0","0","0","0","","","","","","","","","","","","","80.0","20","","0","","2026-08-10","Yes","No","80.0","58.4","2026-08-10","30","0","0","0","99","N","","",""
"2026-08-13","RPALHDE048","X002GTUU6Z","B0G5PKFTH2","3 Pack Haftnotizen, 540 Blatt Katzen Haftnotizen, Süße Tierförmige Klebezettel, Kawaii Notizzettel, Selbstklebende Seitenmarker, Für Büro Schule Zuhause, Ideal Für Kinder Studenten","New","24","14","0","36","2","0","0","0","0","EUR","4","5","10","14","Low traffic","4.99","0.0","4.99","0.0","NoRestockExcessActionRequired","0","0.0","0","0","137.0","0.57","1.0E-4","cubic meter","Standard","0.0024","DE","gl_office_product","46377","307","38","19","22","4.99","16.76","21.12","44.62","64.1","20","16","0","0","0","0.09","0","0","0","0","0","0","","","","","","","","","","","","","222.0","7","","0","","2026-08-10","Yes","No","222.0","139.0","2026-08-10","38","0","0","0","307","N","","",""
"2026-08-13","RPALHDE143","X002HA42L7","B0GCVD5NQK","CVNRCLP Smartphone-Schutzgehäuse, Universelle Handytasche aus Tauchstoff, Zubehörbeutel für Handys 6,0 bis 6,9 Zoll, Wasserdicht und Stoßdämpfend, 10,5 x 18,5 cm","New","20","20","0","40","0","0","0","0","0","EUR","0","5","13","23","Low traffic","5.99","0.0","5.99","0.0","NoExcessInventory","0","5.03","2","0","61.54","1.12","1.74E-4","cubic meter","Standard","0.003473","DE","gl_electronics","176753","138","0","32","22","5.99","0.0","25.15","66.75","118.75","21","19","0","0","0","0.03","20","20","0","0","0","0","","","","","","","","","","","","","115.8","21","","0","","2026-08-10","Yes","No","115.8","54.9","2026-08-10","60","0","0","0","214","N","","",""
"2026-08-13","DLH250808","X002DQEX4B","B0FMFBLBLM","Kunststoff-Schwert-Plektren für Lebensmittel, Zahnstocher, Obstgabel, Cocktailspieße, mehrfarbig","New","50","35","0","85","0","0","0","0","0","EUR","0","16","34","46","Low traffic","7.99","0.0","7.99","0.0","NoExcessInventory","85","0.0","0","0","0.0","1.3","1.0E-4","cubic meter","Standard","0.004999","DE","gl_kitchen","498661","207","0","12","14","7.99","0.0","107.32","228.1","309.81","80","5","0","0","0","0.2","0","0","0","0","0","0","","","","","","","","","","","","","38.8","35","","0","","2026-08-10","Yes","No","25.1","38.8","2026-08-10","85","0","0","0","207","N","","",""
"2026-08-13","RPALHDE182","X002HAD88F","B0GCVW9JY3","CVNRCLP Scheinwerfer Einstellschrauben Set, Kunststoff & Eisen, Präzise Justierung, Einfache Montage, Für Frontscheinwerfer Reparatur, Universell","New","14","0","0","14","0","0","0","0","0","EUR","2","7","12","16","Low traffic","7.59","0.0","7.59","0.0","Create Outlet deal","0","6.23","2","0","68.55","1.13","3.6E-5","cubic meter","Standard","5.04E-4","DE","gl_automotive","216411","167","0","39","56","7.59","12.76","44.66","77.39","105.25","0","14","0","0","0","0.01","55","35","20","0","0","0","","","","","","","","","","","","","82.0","15","Low stock","0","","2026-08-10","Yes","No","82.0","75.3","2026-08-10","69","0","0","0","366","N","","",""
"2026-08-13","RPALHDE110","X002H1Q2KZ","B0G7Z6V4QY","CVNRCLP 2 Stück Rote Schleife Schlüsselanhänger, Acryl & Legierung Taschenanhänger, Süßes Design für Schlüssel, Handtaschen & Rucksäcke, Damen Accessoire","New","28","0","0","11","13","4","0","0","0","EUR","0","0","2","2","Low traffic","4.59","0.0","4.59","0.0","Advertise listing","0","0.0","0","0","116.3","0.1","1.0E-4","cubic meter","Apparel","0.0028","DE","gl_apparel","2048834","366","28","","182","4.59","0.0","0.0","9.06","9.06","11","0","0","4","0","0.05","0","0","0","0","0","0","","","","","","","","","","","","","","3","","0","","","","","","812.0","2026-08-10","28","0","0","0","366","N","","",""
"2026-08-13","RPALHDE127","X002H0DCNV","B0G768SLVP","CVNRCLP Handykette Kunstperlen Kurz, Universal Handyanhänger Kunstperlen aus Glas, Handyband Phone Charm Handy Anhänger Handschlaufe Schlüsselband, Gold","New","17","0","0","1","16","0","0","0","0","EUR","0","0","0","0","Low traffic","8.99","0.0","8.99","0.0","Advertise listing","0","0.0","0","0","112.52","0.06","1.0E-4","cubic meter","Apparel","0.0017","DE","gl_jewelry","696074","366","17","","","8.99","0.0","0.0","0.0","0.0","0","1","0","0","0","0.04","0","0","0","0","0","0","","","","","","","","","","","","","","1","","0","","","","","","1498.0","2026-08-10","17","0","0","0","366","N","","",""
"2026-08-13","DLH250814","X002DPDWPX","B0FMFD2BTR","CVNRCLP 2 Stück Salatbesteck Edelstahl Salat-Servierset Salatbesteck Salatbesteck Salatlöffel Salatgabel","New","10","0","0","10","0","0","0","0","0","EUR","0","1","4","9","Low traffic","6.39","0.0","6.39","0.0","Create Outlet deal","0","5.35","2","0","50.82","0.89","2.72E-4","cubic meter","Standard","0.002723","DE","gl_home","703498","366","0","240","86","6.39","0.0","5.37","21.99","50.09","0","1","9","0","0","0.03","50","25","25","0","0","0","","","","","","","","","","","","","110.7","9","","0","","2026-08-10","Yes","No","110.7","91.5","2026-08-10","60","0","0","0","366","N","","",""
"2026-08-13","RPALHDE141","X002H22O6P","B0G82QCB1M","3PCS A1 Heatbed Nozzle Wiper, 3D Printer Accessories 3PCS Silicone Nozzle Wiper Kit for Bambu Lab A1 3D Printer","New","6","0","0","0","0","6","0","0","0","EUR","1","2","2","2","Low traffic","4.09","0.0","4.09","0.0","NoRestockExcessActionRequired","0","0.0","0","0","15.55","0.27","2.02E-4","cubic meter","Standard","0.001213","DE","gl_biss","54076","135","6","12","39","4.09","3.44","6.88","6.88","6.88","0","0","0","6","0","0.02","0","0","0","0","0","0","","","","","","","","","","","","","694.0","0","","0","","2026-08-10","Yes","No","214.0","694.0","2026-08-10","6","0","0","0","135","N","","",""
"2026-08-13","DLH250854","X002DPF80P","B0FMK242FJ","Kunststoffknöpfe zum Aufnähen, rund, Kunsthorn, zum Aufnähen, für Mäntel, Jacken, Strickjacken, flach, 4 Löcher, 21mm, Blau, 6 Stück","New","34","0","0","36","2","0","0","0","0","EUR","3","4","4","10","Low traffic","3.79","0.0","3.79","0.0","Create Outlet deal","5","3.35","2","0","39.83","0.56","1.0E-4","cubic meter","Standard","0.0034","DE","gl_office_product","344504","200","29","54","70","3.79","9.54","12.72","12.72","33.84","1","35","0","0","0","0.08","20","20","0","0","2","0","","","","","","","","","","","","","1220.0","11","","0","","2026-08-10","Yes","No","1220.0","139.1","2026-08-10","54","2","0","0","366","N","","",""
"2026-08-13","DLH250825","X002DPAL6V","B0FMK1DFVH","CVNRCLP Robuste Saugnäpfe, Anker, Mehrzweck-Camping-Saugnapf-Haken für Zuhause, Outdoor, Auto, Van, LKW, Markise, Bootsplane (2)","New","18","1","0","19","0","0","0","0","0","EUR","1","1","14","15","Low traffic","6.19","0.0","6.19","0.0","Create Outlet deal","0","4.95","2","0","87.45","1.33","1.0E-4","cubic meter","Standard","0.0018","DE","gl_home_improvement","129862","110","0","72","15","6.19","5.2","5.2","73.82","79.19","19","0","0","0","0","0.05","0","0","0","0","0","0","","","","","","","","","","","","","51.7","9","","0","","2026-08-10","Yes","No","9.2","51.7","2026-08-10","19","0","0","0","110","N","","",""
"2026-08-13","RPALHDE202","X002H3IM7J","B0G912LYFN","4 PCS Druckluft-Schnellkupplungen 1/4"" Zoll NPT Außengewinde, Hochdruck Druckluftkupplung für Kompressor & Pneumatikwerkzeuge, Schnellanschluss für Luftsysteme","New","47","0","0","45","2","0","0","0","0","EUR","0","14","14","19","Low traffic","6.59","0.0","6.59","0.0","Advertise listing","47","0.0","0","0","0.0","0.53","1.0E-4","cubic meter","Standard","0.004699","DE","gl_home_improvement","432604","191","0","21","52","6.59","0.0","79.94","79.94","110.14","0","29","16","0","0","0.11","29","29","0","0","0","0","","","","","","","","","","","","","213.1","20","","0","","2026-08-10","Yes","No","183.3","213.1","2026-08-10","76","0","0","0","339","N","","",""
"2026-08-13","DLH250911","X002DQ30QX","B0FMNVVK4C","Silikon-Wasserhahn-Verlängerung, Zahnbürsten, Gurgeln, Händewaschen, Verlängerung, Badezimmer, Küche, Spüle, Zubehör (3 Blau + 3 Grün), 6 Stück","New","3","0","0","3","0","0","0","0","0","EUR","1","13","17","21","Low traffic","5.19","0.0","5.19","0.0","Create Outlet deal","0","3.99","2","0","14.21","1.83","7.33E-4","cubic meter","Standard","0.0022","DE","gl_biss","209219","202","0","16","32","5.19","4.19","54.47","71.23","87.99","0","3","0","0","0","0.01","49","0","49","0","0","0","","","","","","","","","","","","","54.8","13","Low stock","0","","2026-08-10","Yes","No","24.3","54.8","2026-08-10","52","0","0","0","202","N","","",""
"2026-08-13","RPALHDE119","X002H31BEF","B0G8MSR5RC","24 Pcs Press on Nails Gold, Press on Nails Almond, Kunstlich Fingernagel Kurz, Künstliche Nägel, Klebenägel Fingernägel, Fake Nails, Press ons Kunstnägel Set","New","19","0","0","20","0","0","0","0","0","EUR","1","1","5","8","Low traffic","5.99","0.0","5.99","0.0","Create Outlet deal","0","0.0","0","0","92.94","0.89","1.0E-4","cubic meter","Standard","0.0019","DE","gl_beauty","291791","366","0","236","95","5.99","5.03","5.03","25.15","40.24","20","0","0","0","0","0.05","40","20","20","0","0","0","","","","","","","","","","","","","55.7","3","","0","","2026-08-10","Yes","No","40.0","55.7","2026-08-10","59","0","0","0","366","N","","",""
