"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-08-13","LH601130","X002HSRK4F","B0FJ81KN9X","TRHDFW P21w 1156 Ba15s LED Bulb 6000K White 3W AC/DC 12-24V LED Light Bulbs, for RV Interior Lights, Backup Reverse Light, Position Lights, Rear fog lamp, Daytime Running Lights. (Pack of 3)","New","25","0","0","20","5","0","0","0","0","GBP","1","5","7","8","Low traffic","4.99","0.0","4.99","0.0","NoRestockExcessActionRequired","0","0.0","0","0","56.88","0.32","0.003531","cubic feet","Standard","0.088275","UK","gl_automotive","104370","134","25","20","40","4.99","4.16","20.8","29.78","34.27","0","0","20","0","0","0.06","0","0","0","0","0","0","","","","","","","","","","","","","318.0","0","","2026-08-09","166.8","318.0","2026-08-10","25","0","0","0","134","N","","",""
"2026-08-13","LH101571","X0023SWW4R","B0DDKNFKDG","CVNRCLP 2-in-1 Lash Lift Tool - Professional Eyelash Separator & Comb, Metal Lash Lifting Tool for Extensions and Tinting, Perfect for Beauty Enthusiasts","New","55","0","0","57","0","0","0","0","0","GBP","1","10","28","43","Low traffic","4.19","0.0","4.19","0.0","NoRestockExcessActionRequired","55","0.0","0","0","0.0","1.96","2.12E-4","cubic feet","Standard","0.01166","UK","gl_personal_care_appliances","131359","127","0","22","16","4.19","3.49","34.9","96.36","146.16","57","0","0","0","0","0.01","0","0","0","0","1","0","","","","","","","","","","","","","70.8","0","","2026-08-09","70.8","37.9","2026-08-10","55","1","0","0","131","N","","",""
"2026-08-13","LH250633","X002C3PYKR","B0FDKHJKFF","CVNRCLP Y-Shaped Vegetable Peeler, Premium Stainless Steel Potato Fruit Peeler with Ergonomic Non-Slip Handle, Multifunctional Kitchen Tool for Peeling Slicing Cutting","","0","0","0","0","1","0","0","0","0","GBP","0","0","0","0","Low traffic","0.0","0.0","5.19","0.0","NoRestockExcessActionRequired","","","0","0","","0.0","0.009115","cubic feet","Standard","0.0","UK","gl_kitchen","1661799","0","0","","","5.19","0.0","0.0","0.0","0.0","0","0","0","0","0","","0","0","0","0","1","0","","","","","","","","","","","","","","2","2026-08-06","","","","2026-08-10","0","1","0","0","95","N","","",""
"2026-08-13","LH1018832","X0024HGBOJ","B0DGGYVT5P","CVNRCLP Portable Perfume Atomizer - Empty Travel Spray Bottle with Transparent Window, 8ml Mini Size for On-the-Go Fragrance,aftershave spray bottle (Black)","New","15","0","0","18","0","0","0","0","0","GBP","4","27","31","47","Low traffic","4.09","0.0","4.09","0.0","NoRestockExcessActionRequired","15","0.0","0","0","0.0","2.29","0.001259","cubic feet","Standard","0.018885","UK","gl_home","109651","366","0","17","31","4.09","13.64","92.07","105.71","157.55","2","16","0","0","0","0.01","100","0","100","0","0","0","","","","","","","","","","","","","43.0","0","","2026-08-09","43.0","36.9","2026-08-10","115","0","0","0","366","N","","",""
"2026-08-13","LH51018","X002F8PD9B","B0FVFKJYLT","Adjustable Dog Car Seat Belt - Pet Safety Harness with Elastic Strap for Car Travel, Universal Fit - Red Dog Travel Safety Belt","New","15","0","0","0","0","0","15","0","0","GBP","","","","","Low traffic","6.39","0.0","6.39","0.0","Create removal order","0","0.0","0","0","42.8","0.0","0.003531","cubic feet","Standard","0.052965","UK","gl_pet_products","","","15","","","6.39","","","","","0","0","0","15","0","0.04","0","0","0","0","0","0","0","0.0","15","0.15","0","0.0","0","0.0","0","0.0","0","0.0","","0","","","","","2026-08-10","15","0","0","0","","Y","Holiday Season","2026-10-31","2027-03-20"
"2026-08-13","LH101590","X0023TPISX","B0DDPV4MHL","6-Pack Pet ID Tags - Durable Waterproof Barrel Tube with Customizable Address and Name Labels for Dog & Cat Collars - Anti-Lost Identification Tags","New","9","0","0","10","0","0","0","0","0","GBP","4","5","7","10","Low traffic","4.99","0.0","4.99","0.0","CreateShippingPlan","9","0.0","0","0","12.0","0.65","0.003108","cubic feet","Standard","0.027972","UK","gl_office_product","38886","95","0","7","11","4.99","16.64","20.8","29.12","42.08","0","1","9","0","0","0.02","0","0","0","0","0","0","","","","","","","","","","","","","206.0","2","2026-08-11","2026-08-09","206.0","174.1","2026-08-10","9","0","0","0","95","N","","",""
"2026-08-13","LH601185","X002HTP3DT","B0FQBZ9YPN","2Pcs Big Satin Layered Hair Clip for Women Girls, Large Long Bow Hair Clip Bowknot Hairpin Accessories (Pink Rose)","New","45","0","0","47","0","0","0","0","0","GBP","1","16","24","48","Low traffic","4.29","0.0","4.29","0.0","NoRestockExcessActionRequired","6","0.0","0","0","85.25","1.23","0.042495","cubic feet","Standard","1.912275","UK","gl_beauty","120691","76","0","11","12","4.29","3.57","57.12","85.85","176.1","0","47","0","0","0","0.11","0","0","0","0","2","0","","","","","","","","","","","","","78.4","11","2026-09-04","2026-08-09","78.4","69.6","2026-08-10","45","1","1","0","79","N","","",""
"2026-08-13","LH601001","X002HS6F1J","B0FPM2ZNT8","Bristle Slick Back Hair Brush for Sleek Ponytail Bun Smoothing Baby Hairs Flyaways Edge Control Backcombing Teasing Wide for Sectioning Parting","New","77","0","0","82","0","0","0","0","0","GBP","8","28","53","68","Low traffic","5.39","0.0","5.39","0.0","NoRestockExcessActionRequired","4","3.92","52","0","176.36","1.8","0.012104","cubic feet","Standard","0.932008","UK","gl_beauty","69657","78","0","11","14","5.39","35.92","126.06","242.05","309.4","82","0","0","0","0","0.65","0","0","0","0","4","0","","","","","","","","","","","","","58.9","2","2026-08-13","2026-08-09","58.9","51.2","2026-08-10","77","2","2","0","82","N","","",""
"2026-08-13","LH601124","X002HSRCP7","B0FJ8915LL","Lashes 20MM Fluffy False Eyelashes Thick Dramatic Cat Eyelashes 10D Big Wispy Fake Lashes D Curl Volume Eye Lashes Long 7 Pairs Strip Lashes with Soft Cotton Band","New","10","0","0","13","0","0","0","0","0","GBP","3","15","24","32","Low traffic","6.29","0.0","6.29","0.0","NoRestockExcessActionRequired","8","0.0","0","0","0.0","3.64","0.011812","cubic feet","Standard","0.11812","UK","gl_beauty","128310","103","0","16","24","6.29","15.72","78.6","125.76","170.3","13","0","0","0","0","0.02","50","0","50","0","3","0","","","","","","","","","","","","","28.7","3","2026-08-31","2026-08-09","25.4","28.7","2026-08-10","60","0","3","0","108","N","","",""
"2026-08-13","LH601213","X002HTD20P","B0FQHXZDQT","Hair Comb Pack of 2 Pearl Beads Side Hair Twist Comb French Twist Clips with Teeth for Fine Accessories for Women Girls","New","25","0","0","20","8","0","0","0","0","GBP","1","5","12","24","Low traffic","5.69","0.0","5.69","0.0","NoRestockExcessActionRequired","24","0.0","0","0","0.0","0.76","0.003531","cubic feet","Standard","0.088275","UK","gl_beauty","80894","181","0","20","13","5.89","4.74","24.38","60.72","121.56","0","20","0","0","0","0.05","0","0","0","0","1","0","","","","","","","","","","","","","240.3","0","","2026-08-09","240.3","111.8","2026-08-10","25","0","1","0","187","N","","",""
